num_neighbors,to_normalize,point,time,m_over_q,fcv1_in,gas_balzer_1,gas_balzer_2,gas_balzer_5,gas_balzer_6,gas_balzer_7,gas_name_1,gas_name_2,gas_name_5,gas_name_6,gas_name_7,inj_i,ext_i,mid_i,sext_i,inj_v,ext_v,mid_v,sext_v,inj_ps_v,ext_ps_v,mid_ps_v,sext_ps_v,inj_mbar,ext_mbar,bias_v,bias_i,k18_fw,k18_ref,g28_fw,glaser_1,batman_i,batman_field,x_ray_source,x_ray_exit,extraction_v,extraction_i,puller_v,puller_i,puller_raw_gap,bl_mig2_torr,robin_i,ht_oven_v,ht_oven_i,lt_oven_1_sp,lt_oven_2_sp,lt_oven_1_temp,lt_oven_2_temp,LHe_psi,LHe_level_percent,cryo_vac_torr,four_k_heater_power,four_k_cold_mass,four_k_cryo_e,four_k_cryo_w,four_k_cryo_ne,four_k_cryo_nw,four_k_heat_cond,four_k_i_feedthrough,four_k_heater_k,fifty_k_cond_bar,fifty_k_cond_bar_ne,fifty_k_cond_bar_nw,fifty_k_shield_bot,bottom_ln_vessel,seventy_k_cond_bar,gas_balzer_1_set,gas_balzer_2_set,gas_balzer_5_set,gas_balzer_6_set,gas_balzer_7_set,inj_i_set,ext_i_set,mid_i_set,sext_i_set,k18_fw_set,g28_req_set,glaser_1_set,batman_i_set,extraction_v_set,puller_v_set,robin_i_set,fcv1_i_normalized,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,1.0286275693598843e-08,6.264037160432454e-05,21.377623118986982,1378966,watch_data_00_processed,8.914113885500106e-09,6.755274802925084e-05,17.94048425888348,221760,watch_data_01_processed,4.056640228230626e-09,4.719830380477547e-05,15.008133539982143,49140,watch_data_03_processed,2.084988660947825e-08,9.207472782831688e-05,88.13918679226077,44520,watch_data_04_processed,5.560023316713649e-08,0.00019072799925219538,163.48307051642752,14576,watch_data_05_processed,1.0490573680499714e-08,8.646837703703703e-05,28.6589323546653,31500,watch_data_06_processed,1.1123449322043102e-08,7.007270851807013e-05,17.84112187680283,74340,watch_data_08a_processed,3.6068596708251702e-09,3.830333151518065e-05,14.405468547805059,103970,watch_data_08b_processed,3.03466076069042e-09,3.600911398315393e-05,14.677274019826916,109620,watch_data_08c_processed,9.772013159731162e-10,2.247151974117647e-05,7.2682807014129365,171360,watch_data_08d_processed,1.379103135260443e-09,2.6519455384194056e-05,9.21538749860759,268380,watch_data_09_processed,1.1154782283655829e-09,2.6017308830542755e-05,9.851673209885577,39060,watch_data_10a_processed,5.0815830007763436e-08,0.0001886457650499151,29.883075970787814,66780,watch_data_10_processed,2.322135341649877e-08,0.0001409725389542484,31.80957160641002,21420,watch_data_11b_processed,2.9799173737608364e-08,0.00013202181073064965,46.99295782873653,122220,watch_data_11_processed,7.204892524346711e-09,6.448110401041666e-05,14.793319686903239,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,agg,9.489588654298646e-09,6.002119581611707e-05,18.48504598802934,1378966,watch_data_00_processed,7.151514080344401e-09,6.513852534060848e-05,16.805046089921444,221760,watch_data_01_processed,3.862198026230107e-09,4.674102601003934e-05,14.41414914559955,49140,watch_data_03_processed,9.67396801860494e-09,6.106388479821803e-05,55.399492539517844,44520,watch_data_04_processed,1.7622467305157315e-08,7.81309482528357e-05,53.789374601139016,14576,watch_data_05_processed,1.0499306962239751e-08,8.800747157777778e-05,28.673678669762865,31500,watch_data_06_processed,2.2462511063406256e-08,9.939046004170031e-05,24.657618852947266,74340,watch_data_08a_processed,1.879189862535587e-09,3.0324178371325068e-05,10.978790213716048,103970,watch_data_08b_processed,2.8588086245048327e-09,3.221964518305662e-05,12.258599991547367,109620,watch_data_08c_processed,7.811639085684401e-10,2.0642523366013068e-05,6.277530703779359,171360,watch_data_08d_processed,1.0114908189556728e-09,2.366331766419505e-05,7.691329382439904,268380,watch_data_09_processed,9.536266038670395e-10,2.4682640917929682e-05,9.744632122283594,39060,watch_data_10a_processed,4.5154745806273726e-08,0.00018026034157552165,28.660007791235547,66780,watch_data_10_processed,2.3571385486166068e-08,0.0001417238440445067,32.082839711590374,21420,watch_data_11b_processed,3.138687299474492e-08,0.00013624225786477935,47.707711831388885,122220,watch_data_11_processed,7.792637747866184e-09,6.807942747189154e-05,15.644920933529537,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,9.338233135717054e-09,5.948917557767559e-05,18.43789552089925,1378966,watch_data_00_processed,7.144944834167337e-09,6.502558202576358e-05,16.7917673735106,221760,watch_data_01_processed,3.914653638473011e-09,4.706386361416362e-05,14.55614969510739,49140,watch_data_03_processed,9.630148422011379e-09,6.11332354256514e-05,55.317445874902695,44520,watch_data_04_processed,1.761993338256109e-08,7.819753692142335e-05,53.88991803682761,14576,watch_data_05_processed,1.0446961852928836e-08,8.758655242751322e-05,28.59154279609875,31500,watch_data_06_processed,2.2438284099725546e-08,9.927799946282845e-05,24.614270066426812,74340,watch_data_08a_processed,1.302930277902526e-09,2.7210333631175653e-05,10.262584588215057,103970,watch_data_08b_processed,1.4962601399823517e-09,2.612086261053336e-05,10.71345551542059,109620,watch_data_08c_processed,8.100494153710023e-10,2.1116382495915037e-05,6.615664391218151,171360,watch_data_08d_processed,1.0461247986834167e-09,2.4416018167377102e-05,8.12561081015347,268380,watch_data_09_processed,9.958780514797834e-10,2.552457868290664e-05,9.933915394952853,39060,watch_data_10a_processed,4.5166341746469346e-08,0.00018030302158350805,28.6707354915058,66780,watch_data_10_processed,2.280284735037399e-08,0.00013971162196856518,31.744467530392946,21420,watch_data_11b_processed,3.143301577438752e-08,0.00013638071126575028,47.77807241240274,122220,watch_data_11_processed,7.768626919567967e-09,6.789673698743386e-05,15.615932214647046,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.673808943955718e-09,5.3056014739648644e-05,15.543388911861769,1378966,watch_data_00_processed,5.253874455411026e-09,5.527017371663057e-05,14.715668857966746,221760,watch_data_01_processed,3.147593402624244e-09,4.35766840306607e-05,13.031024965005525,49140,watch_data_03_processed,2.8287557318017014e-09,3.670764544586702e-05,19.940610204250234,44520,watch_data_04_processed,1.8407486519148965e-09,3.018976260062203e-05,24.873880601549562,14576,watch_data_05_processed,8.551571227232142e-09,7.631021184126985e-05,23.87468701628485,31500,watch_data_06_processed,4.466993019324286e-09,4.9646981526463986e-05,13.30422722259087,74340,watch_data_08a_processed,1.6766514820546657e-09,2.849121568753808e-05,10.238410992859242,103970,watch_data_08b_processed,1.7585050152217522e-09,2.668628806209329e-05,10.512394985066424,109620,watch_data_08c_processed,7.547719601131329e-10,2.029266520152506e-05,6.292031042748864,171360,watch_data_08d_processed,8.602778648463421e-10,2.221571238167027e-05,7.237843133438942,268380,watch_data_09_processed,9.284078795373637e-10,2.3996993694000682e-05,9.067964471047715,39060,watch_data_10a_processed,4.7567243346368765e-08,0.00018387606798692222,29.183268392215084,66780,watch_data_10_processed,2.1894212203334705e-08,0.000134738646162465,30.022699299091926,21420,watch_data_11b_processed,3.101318551841213e-08,0.00013470709867097582,46.95354471504476,122220,watch_data_11_processed,7.649167168109054e-09,6.700926154927248e-05,15.28655953548112,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.673766153886835e-09,5.305926452932197e-05,15.546297668062945,1378966,watch_data_00_processed,5.253686142968432e-09,5.5266258766384096e-05,14.713995954981154,221760,watch_data_01_processed,3.145525684235088e-09,4.3562504323022655e-05,13.019902018258186,49140,watch_data_03_processed,2.8280712778367577e-09,3.67053535515873e-05,19.941244860632544,44520,watch_data_04_processed,1.8443950002311523e-09,3.0207807914837177e-05,24.896065430284622,14576,watch_data_05_processed,8.551065875770652e-09,7.629983853862433e-05,23.867795297879976,31500,watch_data_06_processed,4.466456515605941e-09,4.963989394687472e-05,13.301345304458923,74340,watch_data_08a_processed,1.6763743911918217e-09,2.8493701315764163e-05,10.237544750670914,103970,watch_data_08b_processed,1.7590974567204275e-09,2.6704853177643982e-05,10.525823121384212,109620,watch_data_08c_processed,7.547445048380746e-10,2.0295112097922502e-05,6.2950536759313325,171360,watch_data_08d_processed,8.604175997309732e-10,2.2224499811309832e-05,7.246798919873373,268380,watch_data_09_processed,9.29542793842839e-10,2.4028154279424815e-05,9.08574992799267,39060,watch_data_10a_processed,4.7569882378586045e-08,0.00018388663520015974,29.185143000013085,66780,watch_data_10_processed,2.189486271421914e-08,0.000134741424178338,30.023518153010865,21420,watch_data_11b_processed,3.101194465096078e-08,0.0001347059871753123,46.952934133360145,122220,watch_data_11_processed,7.64831686339041e-09,6.700482944775131e-05,15.285123725166963,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.674756902187353e-09,5.305710191532956e-05,15.544688245461321,1378966,watch_data_00_processed,5.2532988722466074e-09,5.526355822585978e-05,14.71301771480168,221760,watch_data_01_processed,3.144933325777847e-09,4.356386960453128e-05,13.021183093457028,49140,watch_data_03_processed,2.8282399051449225e-09,3.67010193287661e-05,19.9392474645629,44520,watch_data_04_processed,1.8397595197468997e-09,3.018975244237102e-05,24.894519687703685,14576,watch_data_05_processed,8.55111124289114e-09,7.631423772698412e-05,23.87746696021498,31500,watch_data_06_processed,4.4663920560865705e-09,4.9634948507003855e-05,13.29824811648833,74340,watch_data_08a_processed,1.6766444740680012e-09,2.8497919742553946e-05,10.24271073813856,103970,watch_data_08b_processed,1.7587077234590005e-09,2.669026449705041e-05,10.517363426961978,109620,watch_data_08c_processed,7.551891541405245e-10,2.0295988654295053e-05,6.29483520027695,171360,watch_data_08d_processed,8.601687284735188e-10,2.2215765783314703e-05,7.239759477113654,268380,watch_data_09_processed,9.293450700712903e-10,2.4024277433546682e-05,9.09065892103483,39060,watch_data_10a_processed,4.759271598160578e-08,0.00018390672342966956,29.18629136226178,66780,watch_data_10_processed,2.1894498658460445e-08,0.00013474026183162152,30.023614951932398,21420,watch_data_11b_processed,3.101218771447025e-08,0.00013470626041482572,46.95285117944619,122220,watch_data_11_processed,7.648585840155302e-09,6.700670715939153e-05,15.285824265433181,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.675266071509785e-09,5.306871564699516e-05,15.55505309369688,1378966,watch_data_00_processed,5.2512908890431535e-09,5.526169499819626e-05,14.71226032816871,221760,watch_data_01_processed,3.1451940856550947e-09,4.35584696988197e-05,13.016207018982598,49140,watch_data_03_processed,2.8260068771181784e-09,3.6691400658505544e-05,19.934300101421,44520,watch_data_04_processed,1.840518237928799e-09,3.0188462509147456e-05,24.88955708289536,14576,watch_data_05_processed,8.552736274521859e-09,7.632209220634921e-05,23.87802601166806,31500,watch_data_06_processed,4.46600469851616e-09,4.965018930872568e-05,13.307564648645734,74340,watch_data_08a_processed,1.6778570004380595e-09,2.8517254433009527e-05,10.271007736462982,103970,watch_data_08b_processed,1.7594255617527683e-09,2.6717111369275677e-05,10.550150251030091,109620,watch_data_08c_processed,7.558263363804393e-10,2.032002168047775e-05,6.313395359853049,171360,watch_data_08d_processed,8.601135281487053e-10,2.2230499696547187e-05,7.2521198040106665,268380,watch_data_09_processed,9.306924800761482e-10,2.4062308205009387e-05,9.110019834739473,39060,watch_data_10a_processed,4.760303529951297e-08,0.0001839228363681741,29.19199646212562,66780,watch_data_10_processed,2.1893595108134457e-08,0.00013473941862900715,30.023184445920386,21420,watch_data_11b_processed,3.1013087114737646e-08,0.00013470399066628486,46.953093563547945,122220,watch_data_11_processed,7.650299966455057e-09,6.701832142030423e-05,15.28820907279281,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,8.439534648197356e-09,5.6253566955980785e-05,17.422382644506254,1378966,watch_data_00_processed,5.188351284989032e-09,5.480517842772969e-05,14.528877273932924,221760,watch_data_01_processed,7.210706504239868e-09,7.154003875050875e-05,25.27245388371665,49140,watch_data_03_processed,6.350472368315778e-09,5.807939267557654e-05,25.45862352449208,44520,watch_data_04_processed,1.6713103880039825e-09,2.9991840420325652e-05,25.77225911123091,14576,watch_data_05_processed,8.027527654428947e-09,6.951615967513228e-05,22.636130721134485,31500,watch_data_06_processed,3.780528974654263e-09,4.879122321764864e-05,13.156486442645122,74340,watch_data_08a_processed,7.295345152182332e-10,2.0576594347407906e-05,8.56544176889964,103970,watch_data_08b_processed,1.113778453392662e-09,2.2268221271969837e-05,9.642534100458668,109620,watch_data_08c_processed,6.421897649980125e-10,1.901446926731248e-05,6.251150953532641,171360,watch_data_08d_processed,8.703892475291166e-10,2.1065402347554463e-05,7.32047124278512,268380,watch_data_09_processed,7.858337121329254e-10,2.0778053560018772e-05,8.915881759244085,39060,watch_data_10a_processed,5.2147180302494624e-08,0.00019392858407207746,29.196381586300973,66780,watch_data_10_processed,1.9274718504439432e-08,0.00012368753140367257,27.395612269571746,21420,watch_data_11b_processed,3.3328598199378795e-08,0.00015215706094392627,60.655497649199816,122220,watch_data_11_processed,1.862551667374964e-08,0.00011315775182539682,26.769565971822157,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.940406492050198e-09,5.321103137611587e-05,15.581304146159372,1378966,watch_data_00_processed,5.0380336629104755e-09,5.3930320952681573e-05,14.541598821082419,221760,watch_data_01_processed,3.1411439108308165e-09,4.351233712250713e-05,12.920816653633219,49140,watch_data_03_processed,2.7773042367779427e-09,3.661915641097634e-05,19.88486449785404,44520,watch_data_04_processed,1.8145814206057633e-09,2.993673779729235e-05,24.86312343941242,14576,watch_data_05_processed,8.437378738416013e-09,7.52785520994709e-05,23.505673932338226,31500,watch_data_06_processed,4.123822899654144e-09,4.772539652476012e-05,12.971749077360545,74340,watch_data_08a_processed,1.877081640521494e-09,2.933957797505691e-05,10.52907240989801,103970,watch_data_08b_processed,1.528996195039976e-09,2.5574811167974217e-05,10.105087157879316,109620,watch_data_08c_processed,7.703335264583138e-10,2.0347352468681917e-05,6.276142820075059,171360,watch_data_08d_processed,8.742599769391663e-10,2.2213683484892068e-05,7.209094799219942,268380,watch_data_09_processed,9.50131687741559e-10,2.399258111932924e-05,9.005289605055266,39060,watch_data_10a_processed,5.234644704123909e-08,0.00019139989471099133,30.376049965842366,66780,watch_data_10_processed,2.1268773659471984e-08,0.0001323031336616869,29.31756323609889,21420,watch_data_11b_processed,3.21293144096572e-08,0.00013670144052991873,47.70218038917753,122220,watch_data_11_processed,7.710472990607276e-09,6.770337258597883e-05,15.448939220525487,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.677863338162468e-09,5.348968364229115e-05,15.620807619551435,1378966,watch_data_00_processed,5.400129168604605e-09,5.743939746557839e-05,15.265456845417807,221760,watch_data_01_processed,3.2980830177698674e-09,4.455727528625695e-05,13.352102032612576,49140,watch_data_03_processed,3.0775598319478442e-09,3.872567834943097e-05,20.595084841668342,44520,watch_data_04_processed,1.9498269125984156e-09,3.087037820618368e-05,26.02860634960502,14576,watch_data_05_processed,8.740330728300668e-09,7.768040383915344e-05,24.441102206005255,31500,watch_data_06_processed,5.197793417252676e-09,5.2968301004394226e-05,13.944776116267912,74340,watch_data_08a_processed,1.4997097364504636e-09,2.8025284164662877e-05,9.926182940784011,103970,watch_data_08b_processed,1.8662894466249873e-09,2.7151394153743235e-05,10.470639917610876,109620,watch_data_08c_processed,7.402893438282576e-10,2.0084176672307815e-05,6.191442909219832,171360,watch_data_08d_processed,8.183953825761118e-10,2.18624359562486e-05,7.079996518051096,268380,watch_data_09_processed,9.021307030389759e-10,2.3424703811768222e-05,8.863693737682707,39060,watch_data_10a_processed,4.572720616221838e-08,0.00018097997099680545,28.93635326841155,66780,watch_data_10_processed,2.194522133327932e-08,0.00013430450146125115,29.72951408921357,21420,watch_data_11b_processed,3.132828017398909e-08,0.0001349293108648339,46.934052433235045,122220,watch_data_11_processed,7.585330577970762e-09,6.712936175595237e-05,14.974046064108492,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1.0,2.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.597288066527661e-09,5.293816570357186e-05,15.510580579866843,1378966,watch_data_00_processed,5.3414297202138235e-09,5.513894518954426e-05,14.625409608686507,221760,watch_data_01_processed,3.1096179892851507e-09,4.338986314000814e-05,13.01932350552887,49140,watch_data_03_processed,2.7788724664576247e-09,3.6013333806903264e-05,18.679933836541956,44520,watch_data_04_processed,1.7510007448913219e-09,2.927188800768386e-05,24.56443014656664,14576,watch_data_05_processed,8.759164931685111e-09,7.778862437671957e-05,24.405495580537746,31500,watch_data_06_processed,4.3813954589116866e-09,4.994542739827818e-05,13.398466612516877,74340,watch_data_08a_processed,1.7036364073440286e-09,2.8558741860151967e-05,10.405737068878258,103970,watch_data_08b_processed,2.007937118074218e-09,2.781351151432221e-05,10.89716336566896,109620,watch_data_08c_processed,7.401836058805808e-10,2.014386354088858e-05,6.210618294966682,171360,watch_data_08d_processed,8.514571803188175e-10,2.218773859875053e-05,7.236991752888714,268380,watch_data_09_processed,9.371238346348926e-10,2.4081648478946917e-05,9.011689502991684,39060,watch_data_10a_processed,4.532991941067576e-08,0.00017968463055655385,28.45787757271144,66780,watch_data_10_processed,2.311489936757388e-08,0.00014011979298319326,31.564221618809825,21420,watch_data_11b_processed,3.076638485381362e-08,0.00013406235028009598,46.84518887869141,122220,watch_data_11_processed,7.849736333002782e-09,6.685695303406086e-05,15.230177679792725,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,2.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.795126243032374e-09,5.354540018400816e-05,15.74562534552862,1378966,watch_data_00_processed,5.494213002080671e-09,5.6125540261093074e-05,14.946657698452453,221760,watch_data_01_processed,3.113578016324497e-09,4.3439994036087365e-05,13.021277206301809,49140,watch_data_03_processed,2.8670942877274885e-09,3.748370142969452e-05,21.651236244644316,44520,watch_data_04_processed,1.8801090318857986e-09,3.103471591200146e-05,25.5690118080482,14576,watch_data_05_processed,8.591296955198753e-09,7.683670223492064e-05,24.133788088797232,31500,watch_data_06_processed,4.35923963779899e-09,4.875499394418438e-05,13.075207419466755,74340,watch_data_08a_processed,1.9461599382362003e-09,2.9866045898175758e-05,10.80752360423866,103970,watch_data_08b_processed,2.0849852762127783e-09,2.822472540990087e-05,10.921681937498198,109620,watch_data_08c_processed,7.512595399619929e-10,2.0241413706621537e-05,6.231938068141118,171360,watch_data_08d_processed,8.823377733859111e-10,2.242671433710659e-05,7.244341826859959,268380,watch_data_09_processed,9.280313576854093e-10,2.4020449475704046e-05,8.99973167348504,39060,watch_data_10a_processed,4.8117128309760426e-08,0.0001849110596955176,29.318157160651726,66780,watch_data_10_processed,2.2118986573313122e-08,0.00013602475910364143,30.462358710011937,21420,watch_data_11b_processed,3.1049828934541934e-08,0.000134808126028746,47.20798370786039,122220,watch_data_11_processed,7.773596746069359e-09,6.763864468419312e-05,15.49403552434025,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1.0,0,0,0,0,0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.67375499269437e-09,5.302406251450314e-05,15.510391383914246,1378966,watch_data_00_processed,5.253597050214268e-09,5.5266832031325174e-05,14.714100997834667,221760,watch_data_01_processed,3.1456673155051738e-09,4.355086741012074e-05,13.001630442552662,49140,watch_data_03_processed,2.828553347610208e-09,3.6710449490491166e-05,19.943581932428383,44520,watch_data_04_processed,1.8406477921936337e-09,3.0188365616995975e-05,24.875898682351014,14576,watch_data_05_processed,8.55227907098911e-09,7.631733124021165e-05,23.877440601081297,31500,watch_data_06_processed,4.466407316809686e-09,4.963598244566406e-05,13.298775010774763,74340,watch_data_08a_processed,1.6745572780543175e-09,2.8438062437562114e-05,10.166607236306286,103970,watch_data_08b_processed,1.7558303184135047e-09,2.6603289300918327e-05,10.416131138468357,109620,watch_data_08c_processed,7.524885986041079e-10,2.0235229792639275e-05,6.240655751826407,171360,watch_data_08d_processed,8.579415321646591e-10,2.215795696323372e-05,7.1862846452817415,268380,watch_data_09_processed,9.242328034910016e-10,2.3900467603370885e-05,8.990348914878044,39060,watch_data_10a_processed,4.759623348837849e-08,0.00018391476056004794,29.18788232564073,66780,watch_data_10_processed,2.1894169340643576e-08,0.0001347395159072518,30.023301278186143,21420,watch_data_11b_processed,3.1012332276715976e-08,0.00013470483295069,46.952418347196115,122220,watch_data_11_processed,7.648548299501494e-09,6.700552865410053e-05,15.285410248940595,40320
3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,1.0,1.0,0,0,0,0,0,0,0,2.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,agg,7.940391371158895e-09,5.321074952570525e-05,15.581174671575816,1378966,watch_data_00_processed,5.038067920713626e-09,5.3930479286014895e-05,14.541610727755014,221760,watch_data_01_processed,3.141172236273335e-09,4.351272044905712e-05,12.92095181016685,49140,watch_data_03_processed,2.7772899436601913e-09,3.661874440139263e-05,19.884605779342365,44520,watch_data_04_processed,1.8146601749385162e-09,2.993807487650933e-05,24.86525650632589,14576,watch_data_05_processed,8.437394918167813e-09,7.527836923174604e-05,23.505617979694136,31500,watch_data_06_processed,4.123773697709872e-09,4.7722630705551074e-05,12.970332586076609,74340,watch_data_08a_processed,1.877041404782054e-09,2.9338767067102686e-05,10.528771571017394,103970,watch_data_08b_processed,1.5290048791987495e-09,2.5575260480143522e-05,10.105448126312478,109620,watch_data_08c_processed,7.703273215814657e-10,2.0347260215336133e-05,6.276004528326913,171360,watch_data_08d_processed,8.742440296591859e-10,2.221302114244231e-05,7.208769449522164,268380,watch_data_09_processed,9.501733159725082e-10,2.3994114488504863e-05,9.005659683622772,39060,watch_data_10a_processed,5.234632955460366e-08,0.00019139974219227316,30.37595651011069,66780,watch_data_10_processed,2.126867662334293e-08,0.00013230297304388423,29.317638211289115,21420,watch_data_11b_processed,3.212921088918671e-08,0.00013670096007936506,47.702087751743456,122220,watch_data_11_processed,7.710530564882474e-09,6.770358814484127e-05,15.4490357914319,40320
