n_estimators,max_depth,max_leaves,max_bin,grow_policy,learning_rate,objective,tree_method,reg_alpha,reg_lambda,subsample,colsample_bynode,colsample_bytree,num_boost_round,num_parallel_tree,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N,Label,MSE,MAE,MAPE,N
100,20,1000,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.234162769917239e-09,4.88122037116541e-05,16.881987957017834,1378966,watch_data_00_processed,8.913662809499903e-09,8.195898028505534e-05,21.905546730542397,221760,watch_data_01_processed,2.951563630529218e-09,5.274932083323918e-05,15.665819487742851,49140,watch_data_03_processed,7.446584383052517e-09,7.191198724409028e-05,53.33022557431575,44520,watch_data_04_processed,5.953361730284022e-09,7.458073489559163e-05,87.67400147664833,14576,watch_data_05_processed,4.3218781623009224e-09,5.3907240613853756e-05,22.166159522024106,31500,watch_data_06_processed,1.3115980741901057e-09,3.0761526646001215e-05,8.142346576850256,74340,watch_data_08a_processed,2.3091924712108444e-09,4.299240844674163e-05,14.33416624572564,103970,watch_data_08b_processed,6.129580790761279e-10,1.9791903072845702e-05,9.396118960023342,109620,watch_data_08c_processed,6.023042094757276e-10,1.734277974435083e-05,4.830650830030566,171360,watch_data_08d_processed,1.5282055309036374e-10,9.856585457356367e-06,3.3584614707514233,268380,watch_data_09_processed,7.612124568155072e-10,1.7425812070381666e-05,5.797489271075971,39060,watch_data_10a_processed,1.784812152341348e-08,0.00012608792530706904,22.756985333547338,66780,watch_data_10_processed,1.4878001622798269e-08,0.00011976435830333378,29.09404352327615,21420,watch_data_11b_processed,1.803009274716532e-08,9.49977648571311e-05,43.94590721025284,122220,watch_data_11_processed,6.165625422395409e-09,6.785918316663925e-05,17.52198391014298,40320
100,10,1000,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.020631957595027e-09,4.805319602028441e-05,16.750137170369495,1378966,watch_data_00_processed,7.577889003032387e-09,7.686730531726594e-05,20.789347043766224,221760,watch_data_01_processed,3.1021672758935095e-09,5.412981218698003e-05,16.220768190664618,49140,watch_data_03_processed,7.47508399651043e-09,7.182581561135817e-05,53.36982649564066,44520,watch_data_04_processed,5.9322077246717055e-09,7.443889573258382e-05,87.53996358491561,14576,watch_data_05_processed,4.376452882646768e-09,5.5029029272033844e-05,22.378986226974494,31500,watch_data_06_processed,1.3509650259218301e-09,3.222731902212649e-05,9.213453966922316,74340,watch_data_08a_processed,2.1939374579173977e-09,4.175936604092177e-05,13.754353673421107,103970,watch_data_08b_processed,5.358511382614713e-10,1.817348651376056e-05,8.916738461443591,109620,watch_data_08c_processed,6.023042094757276e-10,1.734277974435083e-05,4.830650830030566,171360,watch_data_08d_processed,1.6366161498682184e-10,1.0237841174077303e-05,3.437621265877196,268380,watch_data_09_processed,1.0836824401783478e-09,2.0511432506953673e-05,6.712513947063411,39060,watch_data_10a_processed,1.7848092864776936e-08,0.0001260878356890185,22.75693548944254,66780,watch_data_10_processed,1.4880111596273368e-08,0.00011977320304165037,29.096441605247996,21420,watch_data_11b_processed,1.7977146347789554e-08,9.465669250847476e-05,44.01085152746819,122220,watch_data_11_processed,6.1686227716579684e-09,6.787193236896242e-05,17.526015435081547,40320
100,5,1000,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.326797412023005e-09,5.3691319070856086e-05,18.696372984288114,1378966,watch_data_00_processed,7.026782401659614e-09,8.099512001698751e-05,23.547061268933913,221760,watch_data_01_processed,2.9792453003277622e-09,5.158635983796621e-05,14.524789991808424,49140,watch_data_03_processed,6.922070178387056e-09,7.469236623007979e-05,63.001517280598506,44520,watch_data_04_processed,6.787021529327927e-09,7.59240355600369e-05,65.34525837182493,14576,watch_data_05_processed,1.5805913146444763e-09,3.192597595441208e-05,13.160284402621356,31500,watch_data_06_processed,8.675970970175715e-09,8.26882713185773e-05,24.59445707475195,74340,watch_data_08a_processed,3.2194010233972356e-09,4.842354196461652e-05,15.863142669722627,103970,watch_data_08b_processed,1.2674129042943108e-09,3.0477719995457473e-05,15.045771480465866,109620,watch_data_08c_processed,9.028431932256852e-10,2.188926025834896e-05,5.95050028782638,171360,watch_data_08d_processed,2.387411423219546e-10,1.272372111547108e-05,4.242630152480256,268380,watch_data_09_processed,6.571756321233708e-10,1.7873110067372954e-05,5.61650098235977,39060,watch_data_10a_processed,1.8308464384057116e-08,0.0001321506035246254,24.60121039728699,66780,watch_data_10_processed,1.835148580191805e-08,0.00013232293558692674,34.1827778036067,21420,watch_data_11b_processed,1.6147956411326686e-08,9.299800720204668e-05,41.797805798492796,122220,watch_data_11_processed,5.741928759021713e-09,6.677506942628607e-05,17.01442812065582,40320
100,2,1000,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.4824821309149324e-09,4.604087980935825e-05,14.774024435065241,1378966,watch_data_00_processed,5.379423618339484e-09,7.159007217492944e-05,19.36910071777021,221760,watch_data_01_processed,2.530896333558257e-09,4.75769999716576e-05,13.866730819316686,49140,watch_data_03_processed,3.215338153450638e-09,5.369032187555496e-05,43.01324171185365,44520,watch_data_04_processed,1.873167049797587e-09,4.111720292249378e-05,36.10241509041502,14576,watch_data_05_processed,2.981603222165661e-09,4.561261964299752e-05,19.927860877982408,31500,watch_data_06_processed,4.3590675481507215e-09,5.625283262609391e-05,18.61657043941772,74340,watch_data_08a_processed,2.793631078398905e-09,4.5573975435688174e-05,17.66020606914514,103970,watch_data_08b_processed,6.287334073397485e-10,2.180600972976431e-05,8.74528978119021,109620,watch_data_08c_processed,8.02369287089819e-10,2.0276140670824856e-05,5.294454463460467,171360,watch_data_08d_processed,3.8006801125367255e-10,1.5775422307646576e-05,5.464336799891982,268380,watch_data_09_processed,1.6790644059467294e-10,1.0529133969122019e-05,3.252746761222541,39060,watch_data_10a_processed,1.4576820505575394e-08,0.00011716871460173486,20.45304204885337,66780,watch_data_10_processed,1.3979745601272885e-08,0.00011569281322361048,29.14181551927801,21420,watch_data_11b_processed,5.61088480277813e-09,6.548907887584621e-05,24.36737955033569,122220,watch_data_11_processed,8.244352247806517e-09,7.717685458576997e-05,16.85120764832409,40320
100,1,1000,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,2.9230559869178714e-09,4.239155543748458e-05,13.42124514523172,1378966,watch_data_00_processed,3.185165735407247e-09,5.274394213805939e-05,14.495399085760024,221760,watch_data_01_processed,2.98936936875747e-09,4.84717560443123e-05,12.987296248850436,49140,watch_data_03_processed,3.6199739495766786e-09,5.401749685549871e-05,28.88942101614605,44520,watch_data_04_processed,1.100740085777794e-09,2.8758113644686064e-05,24.38634048980465,14576,watch_data_05_processed,3.9765784767372785e-09,5.606996992937427e-05,22.941269995188502,31500,watch_data_06_processed,4.526282581018108e-09,6.190364534841465e-05,20.598758893485318,74340,watch_data_08a_processed,1.775736889890239e-09,3.681923502693839e-05,12.88475984208906,103970,watch_data_08b_processed,6.767514379943698e-10,1.9035517755355506e-05,9.451702640320715,109620,watch_data_08c_processed,7.68155431061509e-10,2.2040365547320995e-05,6.842477068834397,171360,watch_data_08d_processed,4.883732318581595e-10,1.798096074049633e-05,5.889468803221547,268380,watch_data_09_processed,3.513103284364621e-10,1.5065242118173157e-05,4.71283101087282,39060,watch_data_10a_processed,1.2304139211319706e-08,0.00010005424430034189,15.28759664696503,66780,watch_data_10_processed,1.1124541589722299e-08,0.00010199938881984238,27.386407945086443,21420,watch_data_11b_processed,5.50946170896608e-09,6.657845450359489e-05,25.55290470042508,122220,watch_data_11_processed,6.697591577033886e-09,7.630217378733531e-05,17.748582446127507,40320
100,1000,500,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.234162769917239e-09,4.88122037116541e-05,16.881987957017834,1378966,watch_data_00_processed,8.913662809499903e-09,8.195898028505534e-05,21.905546730542397,221760,watch_data_01_processed,2.951563630529218e-09,5.274932083323918e-05,15.665819487742851,49140,watch_data_03_processed,7.446584383052517e-09,7.191198724409028e-05,53.33022557431575,44520,watch_data_04_processed,5.953361730284022e-09,7.458073489559163e-05,87.67400147664833,14576,watch_data_05_processed,4.3218781623009224e-09,5.3907240613853756e-05,22.166159522024106,31500,watch_data_06_processed,1.3115980741901057e-09,3.0761526646001215e-05,8.142346576850256,74340,watch_data_08a_processed,2.3091924712108444e-09,4.299240844674163e-05,14.33416624572564,103970,watch_data_08b_processed,6.129580790761279e-10,1.9791903072845702e-05,9.396118960023342,109620,watch_data_08c_processed,6.023042094757276e-10,1.734277974435083e-05,4.830650830030566,171360,watch_data_08d_processed,1.5282055309036374e-10,9.856585457356367e-06,3.3584614707514233,268380,watch_data_09_processed,7.612124568155072e-10,1.7425812070381666e-05,5.797489271075971,39060,watch_data_10a_processed,1.784812152341348e-08,0.00012608792530706904,22.756985333547338,66780,watch_data_10_processed,1.4878001622798269e-08,0.00011976435830333378,29.09404352327615,21420,watch_data_11b_processed,1.803009274716532e-08,9.49977648571311e-05,43.94590721025284,122220,watch_data_11_processed,6.165625422395409e-09,6.785918316663925e-05,17.52198391014298,40320
100,1000,200,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.3644820715490094e-09,4.958739357488715e-05,17.00908824357797,1378966,watch_data_00_processed,9.806651054535256e-09,8.725488332505876e-05,23.46457169333776,221760,watch_data_01_processed,2.951563630529218e-09,5.274932083323918e-05,15.665819487742851,49140,watch_data_03_processed,7.192620205869479e-09,7.091506090850061e-05,50.3292991010037,44520,watch_data_04_processed,6.079501567415179e-09,7.55311631784849e-05,86.64846100452104,14576,watch_data_05_processed,4.288920313231872e-09,5.368948040268354e-05,22.047421523350604,31500,watch_data_06_processed,1.1555967147171683e-09,2.9401632365616473e-05,7.975139971576437,74340,watch_data_08a_processed,2.3091924712108444e-09,4.299240844674163e-05,14.33416624572564,103970,watch_data_08b_processed,6.129580790761279e-10,1.9791903072845702e-05,9.396118960023342,109620,watch_data_08c_processed,6.023042094757276e-10,1.734277974435083e-05,4.830650830030566,171360,watch_data_08d_processed,1.5282055309036374e-10,9.856585457356367e-06,3.3584614707514233,268380,watch_data_09_processed,8.579865757600558e-10,1.827129881018085e-05,5.650472079960691,39060,watch_data_10a_processed,1.784812152341348e-08,0.00012608792530706904,22.756985333547338,66780,watch_data_10_processed,1.4878001622798269e-08,0.00011976435830333378,29.09404352327615,21420,watch_data_11b_processed,1.803009274716532e-08,9.49977648571311e-05,43.94590721025284,122220,watch_data_11_processed,6.165625422395409e-09,6.785918316663925e-05,17.52198391014298,40320
100,1000,100,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,4.751702434869716e-09,4.511829193557415e-05,16.299216697322013,1378966,watch_data_00_processed,4.257710160242746e-09,4.870168340593767e-05,12.111660963175215,221760,watch_data_01_processed,3.0525670259534165e-09,5.2867708953534754e-05,15.458895676659596,49140,watch_data_03_processed,6.023138335097587e-09,6.724527571720754e-05,49.96704813138354,44520,watch_data_04_processed,5.261748564178563e-09,6.633011573115068e-05,81.44860325560622,14576,watch_data_05_processed,4.211953719593723e-09,5.5228125785765525e-05,22.31061340859197,31500,watch_data_06_processed,9.241707965326735e-10,2.5943191833909115e-05,7.236491160418751,74340,watch_data_08a_processed,2.4221497190712626e-09,4.3775518716423134e-05,15.041795531600199,103970,watch_data_08b_processed,1.016479843895083e-09,2.6290782399241095e-05,14.780833571320933,109620,watch_data_08c_processed,5.975187835838562e-10,1.7211537116815222e-05,4.7646908461629645,171360,watch_data_08d_processed,1.9253316082799355e-10,1.105704066392207e-05,3.7433719315258878,268380,watch_data_09_processed,1.216790517765186e-08,7.619287041811996e-05,32.324745589223184,39060,watch_data_10a_processed,1.7971650718920168e-08,0.0001269746332898931,22.946449733126666,66780,watch_data_10_processed,1.5837906321263638e-08,0.00012202820084510605,29.76603319359221,21420,watch_data_11b_processed,1.7399828487155404e-08,8.99977052487064e-05,42.76805239158967,122220,watch_data_11_processed,6.285165885232684e-09,6.871723198511104e-05,17.685971584952863,40320
100,1000,50,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,4.680018649640535e-09,4.7867172106354214e-05,16.901882985296755,1378966,watch_data_00_processed,5.3197615760488745e-09,7.103671661866406e-05,21.30236997154939,221760,watch_data_01_processed,2.9588034816318126e-09,5.215624520843316e-05,15.779117459543867,49140,watch_data_03_processed,3.6278531754163475e-09,4.6712262317339646e-05,40.94128182259622,44520,watch_data_04_processed,3.364192461584068e-09,5.269184195281908e-05,44.73286721090059,14576,watch_data_05_processed,2.7873492786680916e-09,4.716457068723611e-05,18.590339882377354,31500,watch_data_06_processed,1.7539973700547221e-09,3.3448213813622226e-05,10.73162983076698,74340,watch_data_08a_processed,2.8519530176698774e-09,4.607555556254986e-05,16.349353287565577,103970,watch_data_08b_processed,8.050443504339886e-10,2.202799487701106e-05,10.207328396856497,109620,watch_data_08c_processed,6.74543564382226e-10,1.833539514979656e-05,5.866626810658538,171360,watch_data_08d_processed,1.738026504520214e-10,1.1279795585584212e-05,4.0044577381231985,268380,watch_data_09_processed,5.629489075671632e-10,1.799233918700492e-05,5.868721068700755,39060,watch_data_10a_processed,1.7215724507341297e-08,0.00012647192477020964,21.94770997294733,66780,watch_data_10_processed,1.9182601025784684e-08,0.00013093101329009535,30.557642618477193,21420,watch_data_11b_processed,1.898069007310369e-08,0.00010470775502694232,49.03470829860343,122220,watch_data_11_processed,6.209596440260348e-09,6.81136680168254e-05,17.568133939589647,40320
100,1000,20,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.4804925039449267e-09,4.529810847637861e-05,15.439276833710373,1378966,watch_data_00_processed,3.4465012916789275e-09,5.351713425965673e-05,14.23942676515639,221760,watch_data_01_processed,3.0341916067678e-09,5.2983456290743664e-05,16.2194609512864,49140,watch_data_03_processed,5.351973372733903e-09,6.979953112452808e-05,50.6288072366341,44520,watch_data_04_processed,2.9978317764071934e-09,5.133952944814946e-05,56.741354194670436,14576,watch_data_05_processed,2.5111772231006212e-09,3.8579030823343834e-05,16.783370250901868,31500,watch_data_06_processed,3.44389869206823e-09,4.9373021428506664e-05,14.304871531953605,74340,watch_data_08a_processed,3.978645673720338e-09,5.83604201430747e-05,26.233608702692262,103970,watch_data_08b_processed,1.5259556400012486e-09,3.486927527034155e-05,13.525472284274201,109620,watch_data_08c_processed,9.8925989942366e-10,2.234524882867166e-05,5.851017783560283,171360,watch_data_08d_processed,2.1420593959275857e-10,1.1626030127148231e-05,3.929894698596761,268380,watch_data_09_processed,3.2563331177602285e-10,1.3387134109538315e-05,4.724414216121631,39060,watch_data_10a_processed,1.4594021319350564e-08,0.0001156372290923708,19.651083188155066,66780,watch_data_10_processed,1.6990530877381644e-08,0.0001253827997465023,31.226784914844973,21420,watch_data_11b_processed,7.122553422547916e-09,7.090821984901041e-05,28.845560645247215,122220,watch_data_11_processed,5.934769752586262e-09,6.981444114632422e-05,17.45035251576182,40320
100,1000,10,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.876892697712852e-09,4.724469258785266e-05,16.395802460044656,1378966,watch_data_00_processed,4.936964100428432e-09,6.595865025579075e-05,19.624925348589073,221760,watch_data_01_processed,3.7274917465775514e-09,5.742875543114173e-05,16.180990092038208,49140,watch_data_03_processed,3.4303519214215563e-09,5.441695820694577e-05,41.780886408485344,44520,watch_data_04_processed,3.4806192097717014e-09,5.572196611432133e-05,58.791992768574794,14576,watch_data_05_processed,2.569275964358323e-09,4.215465820001822e-05,18.061828245110622,31500,watch_data_06_processed,5.10805820859654e-09,5.822559089027528e-05,17.348674433336356,74340,watch_data_08a_processed,2.568809592141968e-09,4.688472435619838e-05,18.44180821445859,103970,watch_data_08b_processed,1.009526495506198e-09,2.761554036999845e-05,11.006159055247931,109620,watch_data_08c_processed,7.339215847155487e-10,2.0262396643918946e-05,6.047119640022972,171360,watch_data_08d_processed,3.464923129988912e-10,1.5463334441668418e-05,5.226407958494763,268380,watch_data_09_processed,6.832567499423189e-10,2.123473813068284e-05,8.282623740258943,39060,watch_data_10a_processed,1.3419737280978118e-08,0.00010692648226777204,17.208865537542238,66780,watch_data_10_processed,1.2173881131519139e-08,0.00010660721122878664,27.24881068348975,21420,watch_data_11b_processed,1.1435149597744557e-08,8.463207223800781e-05,37.56870541958373,122220,watch_data_11_processed,5.611822415847276e-09,6.664942746142996e-05,16.755453121879736,40320
100,1000,5,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.5310685835652574e-09,4.1326861449963294e-05,14.634094386773603,1378966,watch_data_00_processed,2.6818382481724315e-09,3.088498063592552e-05,7.317068798162177,221760,watch_data_01_processed,5.004495939002359e-09,6.588449060019082e-05,19.306727305289986,49140,watch_data_03_processed,2.9485090188799048e-09,4.000896735792506e-05,36.104814256999276,44520,watch_data_04_processed,4.619142322340889e-09,5.90669852521624e-05,54.58640728377695,14576,watch_data_05_processed,2.6274562190478717e-09,4.391581367968074e-05,17.115077173332388,31500,watch_data_06_processed,2.9244504401390653e-09,4.8417263263717454e-05,15.029725365025767,74340,watch_data_08a_processed,2.6775095939963364e-09,4.208400988529812e-05,17.532962754371198,103970,watch_data_08b_processed,6.0994967486109e-10,2.1500838845544768e-05,9.122192558238511,109620,watch_data_08c_processed,6.705693381215744e-10,2.0857237097808438e-05,6.3217234833733675,171360,watch_data_08d_processed,6.222714886872855e-10,2.118828488124693e-05,7.817074675177685,268380,watch_data_09_processed,7.888738082273178e-10,2.1515186599469332e-05,9.196288998267098,39060,watch_data_10a_processed,1.3347226936511623e-08,0.00010891254910661995,18.138503322426793,66780,watch_data_10_processed,1.4894496702436783e-08,0.00012037617084361116,30.75524058752046,21420,watch_data_11b_processed,1.1482980820319326e-08,7.879478429045393e-05,37.54075059551762,122220,watch_data_11_processed,6.399424173133112e-09,7.345110926714934e-05,18.042220021065695,40320
100,1000,2,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,2.9230559869178714e-09,4.239155543748458e-05,13.42124514523172,1378966,watch_data_00_processed,3.185165735407247e-09,5.274394213805939e-05,14.495399085760024,221760,watch_data_01_processed,2.98936936875747e-09,4.84717560443123e-05,12.987296248850436,49140,watch_data_03_processed,3.6199739495766786e-09,5.401749685549871e-05,28.88942101614605,44520,watch_data_04_processed,1.100740085777794e-09,2.8758113644686064e-05,24.38634048980465,14576,watch_data_05_processed,3.9765784767372785e-09,5.606996992937427e-05,22.941269995188502,31500,watch_data_06_processed,4.526282581018108e-09,6.190364534841465e-05,20.598758893485318,74340,watch_data_08a_processed,1.775736889890239e-09,3.681923502693839e-05,12.88475984208906,103970,watch_data_08b_processed,6.767514379943698e-10,1.9035517755355506e-05,9.451702640320715,109620,watch_data_08c_processed,7.68155431061509e-10,2.2040365547320995e-05,6.842477068834397,171360,watch_data_08d_processed,4.883732318581595e-10,1.798096074049633e-05,5.889468803221547,268380,watch_data_09_processed,3.513103284364621e-10,1.5065242118173157e-05,4.71283101087282,39060,watch_data_10a_processed,1.2304139211319706e-08,0.00010005424430034189,15.28759664696503,66780,watch_data_10_processed,1.1124541589722299e-08,0.00010199938881984238,27.386407945086443,21420,watch_data_11b_processed,5.50946170896608e-09,6.657845450359489e-05,25.55290470042508,122220,watch_data_11_processed,6.697591577033886e-09,7.630217378733531e-05,17.748582446127507,40320
100,1000,1,1000,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.009677753726223e-08,0.00014642435824636802,63.17127664735859,1378966,watch_data_00_processed,1.946289322471106e-08,0.00012320114631194647,37.078745350521196,221760,watch_data_01_processed,1.9160345589871443e-08,0.00012073303650467073,49.17517992920478,49140,watch_data_03_processed,3.779699851832187e-08,0.00016865503343665365,178.30762004646266,44520,watch_data_04_processed,5.267558583660528e-08,0.00021303660901599546,274.1407188711113,14576,watch_data_05_processed,1.7647625889513886e-08,0.00011130202793513523,48.36890724655977,31500,watch_data_06_processed,1.5831353903518985e-08,0.0001087564384543768,35.622688202198965,74340,watch_data_08a_processed,2.896473717051783e-08,0.0001399421674830351,91.6892521724882,103970,watch_data_08b_processed,3.015836025653737e-08,0.0001399029199257988,95.63078382727613,109620,watch_data_08c_processed,2.817828982034639e-08,0.00015104513157202095,58.842870485985266,171360,watch_data_08d_processed,2.762698809659746e-08,0.00014823365344944934,61.8804701654312,268380,watch_data_09_processed,2.9697931262305203e-08,0.00015573436562702693,63.07187053811988,39060,watch_data_10a_processed,1.0066088263740476e-07,0.0002748805654558365,43.32484260864655,66780,watch_data_10_processed,3.100175608350781e-08,0.00015108640700950274,41.02155387857755,21420,watch_data_11b_processed,3.450867890099918e-08,0.0001532981853772746,53.3307383956757,122220,watch_data_11_processed,1.827996774833031e-08,0.00011140184338799121,22.462610522752392,40320
100,1000,1000,500,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.5917024119148856e-09,4.440820713993385e-05,14.468537040422992,1378966,watch_data_00_processed,4.178236880164382e-09,6.214037802938286e-05,16.994245470881182,221760,watch_data_01_processed,3.1979361759713374e-09,5.4940834268519196e-05,16.553996836338534,49140,watch_data_03_processed,5.945087933961664e-09,6.760214186516397e-05,35.91534889426239,44520,watch_data_04_processed,3.3005398880942296e-09,4.862650802799779e-05,48.846262452390604,14576,watch_data_05_processed,2.3508883836535585e-09,4.086959032172054e-05,17.389997556806772,31500,watch_data_06_processed,1.2364848038002982e-09,3.0862976416501564e-05,10.02104760372364,74340,watch_data_08a_processed,2.9488352284971695e-09,4.695531720799625e-05,16.392346449479312,103970,watch_data_08b_processed,1.218447602716345e-09,3.0153746901660828e-05,13.051750856270546,109620,watch_data_08c_processed,4.0124310443789885e-10,1.497774318062573e-05,4.452176046028112,171360,watch_data_08d_processed,1.601706165793174e-10,1.0099516117608142e-05,3.447945331536715,268380,watch_data_09_processed,3.920157485360082e-11,5.11965512597603e-06,2.145508248649363,39060,watch_data_10a_processed,1.9545938691927293e-08,0.0001357300482878843,25.438932569019844,66780,watch_data_10_processed,1.5075846348434923e-08,0.00012056875867929799,29.464727381756635,21420,watch_data_11b_processed,7.83313781019164e-09,7.659169384169261e-05,31.196911324949966,122220,watch_data_11_processed,6.234273328652414e-09,6.90737495462802e-05,17.75454453866234,40320
100,1000,1000,200,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,4.418614472400014e-09,4.4979811188696304e-05,13.59102585081703,1378966,watch_data_00_processed,3.830930305620852e-09,5.9407402976339935e-05,16.038467913744718,221760,watch_data_01_processed,2.773652159631223e-09,4.952863881562983e-05,14.425526391511912,49140,watch_data_03_processed,5.319257743916702e-09,6.134097941233779e-05,25.88033660405179,44520,watch_data_04_processed,2.0682084644352614e-09,3.6768836670360236e-05,21.99049126305261,14576,watch_data_05_processed,2.4356893772461065e-09,4.153209223124825e-05,17.690159783192307,31500,watch_data_06_processed,1.4044495633399418e-09,3.126758917888657e-05,10.825679788600178,74340,watch_data_08a_processed,2.0321833524333533e-09,4.031255223977358e-05,12.910511448128876,103970,watch_data_08b_processed,1.4716243502231095e-09,3.287084932376375e-05,13.483297789918169,109620,watch_data_08c_processed,4.075949596165335e-10,1.5255955455455682e-05,4.5553013207115365,171360,watch_data_08d_processed,1.3771732609733482e-10,9.894798030175552e-06,3.149820385378197,268380,watch_data_09_processed,8.837471983759087e-11,6.366068470858587e-06,3.3185863435384433,39060,watch_data_10a_processed,3.959192809313544e-08,0.0001806589935687004,29.909337957171562,66780,watch_data_10_processed,1.4620264655568421e-08,0.00011888517000823068,28.784908271140647,21420,watch_data_11b_processed,8.187287121947047e-09,7.357344488081599e-05,30.954862153926598,122220,watch_data_11_processed,5.420521015008584e-09,6.453156962516299e-05,16.570404755260693,40320
100,1000,1000,100,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,5.151638092816142e-09,4.826114189773412e-05,15.0088488668485,1378966,watch_data_00_processed,4.642970729879218e-09,6.604039886977882e-05,18.700641018406845,221760,watch_data_01_processed,2.66729996794292e-09,4.917260821697351e-05,14.910739076173247,49140,watch_data_03_processed,6.443647028152087e-09,5.599620579692117e-05,35.84118372063585,44520,watch_data_04_processed,1.0484495684132384e-09,2.7951566947155656e-05,19.53596055485042,14576,watch_data_05_processed,2.9573511397879664e-09,4.744236412852265e-05,19.672458707613078,31500,watch_data_06_processed,1.2640569828014552e-09,3.153800095194757e-05,10.124963762048983,74340,watch_data_08a_processed,2.3248686438348066e-09,4.0902075622200656e-05,13.745432342699765,103970,watch_data_08b_processed,8.069915278461297e-10,2.503374628512935e-05,12.031547717318988,109620,watch_data_08c_processed,5.477143295876655e-10,1.6698719264248725e-05,4.755220517122099,171360,watch_data_08d_processed,1.4275343195786173e-10,9.608107934005578e-06,3.2247920972978115,268380,watch_data_09_processed,7.499449171956391e-10,1.7046326799378346e-05,8.542330900972322,39060,watch_data_10a_processed,4.999868622736034e-08,0.00021741645012205967,37.070323470548026,66780,watch_data_10_processed,1.5055901523842243e-08,0.00011705961705436348,28.630087280453164,21420,watch_data_11b_processed,8.504952079351847e-09,7.974709447906499e-05,32.66591000355298,122220,watch_data_11_processed,6.483935390163954e-09,7.127378063375159e-05,17.879655544649093,40320
100,1000,1000,50,lossguide,1.0,reg:squarederror,hist,0.0,0.0,1.0,1.0,1.0,0,10,agg,3.214067387521044e-09,4.220438209304603e-05,12.904039693635516,1378966,watch_data_00_processed,5.439059068216763e-09,6.779786736256465e-05,18.532703352182477,221760,watch_data_01_processed,2.38066399614317e-09,4.626684124620326e-05,14.188054761792118,49140,watch_data_03_processed,4.250136482702236e-09,6.217610039953615e-05,40.23760495752898,44520,watch_data_04_processed,1.1942211251461545e-09,2.7841658089836582e-05,20.210220343256218,14576,watch_data_05_processed,2.0173982609279587e-09,3.576577953075494e-05,14.972433131784967,31500,watch_data_06_processed,1.3081723045580098e-09,3.140424875958897e-05,10.193674981789226,74340,watch_data_08a_processed,2.1259195114128656e-09,4.1589828787706735e-05,13.371306886362136,103970,watch_data_08b_processed,5.898678424312279e-10,1.8590845607118635e-05,8.713366236269106,109620,watch_data_08c_processed,4.2119731944112644e-10,1.537824949429518e-05,4.457664172636195,171360,watch_data_08d_processed,1.4865084979848695e-10,1.0276755896726972e-05,3.577847369552317,268380,watch_data_09_processed,1.3948032922912065e-09,2.461873376924286e-05,9.894143074097968,39060,watch_data_10a_processed,1.764326896173824e-08,0.00012936098906177028,23.120682540850495,66780,watch_data_10_processed,1.3386743238736523e-08,0.00011207833322714734,27.029531700989402,21420,watch_data_11b_processed,4.8513102817282325e-09,6.43041873512103e-05,19.701794067362542,122220,watch_data_11_processed,5.738673383095767e-09,6.545785129634977e-05,16.988458968517474,40320
